Figueirense / SC vs. Flamengo / RJ
Figueirense / SC vs. Atlético / MG
Figueirense / SC vs. Coritiba / PR
Figueirense / SC vs. Botafogo / RJ
Figueirense / SC vs. Santa Cruz / PE
Figueirense / SC vs. Corinthians / SP
Figueirense / SC vs. América / MG
Figueirense / SC vs. Internacional / RS
Figueirense / SC vs. Vitória / BA
Figueirense / SC vs. Fluminense / RJ
Figueirense / SC vs. Cruzeiro / MG
Figueirense / SC vs. Santos / SP
Figueirense / SC vs. Athletico Paranaense / PR
Figueirense / SC vs. Chapecoense / SC
Figueirense / SC vs. São Paulo / SP
Figueirense / SC vs. Grêmio / RS
Figueirense / SC vs. Ponte Preta / SP
Figueirense / SC vs. Sport / PE
América / MG vs. Palmeiras / SP
América / MG vs. Flamengo / RJ
América / MG vs. Atlético / MG
América / MG vs. Coritiba / PR
América / MG vs. Botafogo / RJ
América / MG vs. Santa Cruz / PE
América / MG vs. Corinthians / SP
América / MG vs. Figueirense / SC
América / MG vs. Internacional / RS
América / MG vs. Vitória / BA
América / MG vs. Fluminense / RJ
América / MG vs. Cruzeiro / MG
América / MG vs. Santos / SP
América / MG vs. Athletico Paranaense / PR
América / MG vs. Chapecoense / SC
América / MG vs. São Paulo / SP
América / MG vs. Grêmio / RS
América / MG vs. Ponte Preta / SP
América / MG vs. Sport / PE
Internacional / RS vs. Palmeiras / SP
Internacional / RS vs. Flamengo / RJ
Internacional / RS vs. Atlético / MG
Internacional / RS vs. Coritiba / PR
Internacional / RS vs. Botafogo / RJ
Internacional / RS vs. Santa Cruz / PE
Internacional / RS vs. Corinthians / SP
Internacional / RS vs. Figueirense / SC
Internacional / RS vs. América / MG
Internacional / RS vs. Vitória / BA
Internacional / RS vs. Fluminense / RJ
Internacional / RS vs. Cruzeiro / MG
Internacional / RS vs. Santos / SP
Internacional / RS vs. Athletico Paranaense / PR
Internacional / RS vs. Chapecoense / SC
Internacional / RS vs. São Paulo / SP
Internacional / RS vs. Grêmio / RS
Internacional / RS vs. Ponte Preta / SP
Internacional / RS vs. Sport / PE
Vitória / BA vs. Palmeiras / SP
Vitória / BA vs. Flamengo / RJ
Vitória / BA vs. Atlético / MG
Vitória / BA vs. Coritiba / PR
Vitória / BA vs. Botafogo / RJ
Vitória / BA vs. Santa Cruz / PE
Vitória / BA vs. Corinthians / SP
Vitória / BA vs. Figueirense / SC
Vitória / BA vs. América / MG
Vitória / BA vs. Internacional / RS
Vitória / BA vs. Fluminense / RJ
Vitória / BA vs. Cruzeiro / MG
Vitória / BA vs. Santos / SP
Vitória / BA vs. Athletico Paranaense / PR
Vitória / BA vs. Chapecoense / SC
Vitória / BA vs. São Paulo / SP
Vitória / BA vs. Grêmio / RS
Vitória / BA vs. Ponte Preta / SP
Vitória / BA vs. Sport / PE
Fluminense / RJ vs. Palmeiras / SP
Fluminense / RJ vs. Flamengo / RJ
Fluminense / RJ vs. Atlético / MG
Fluminense / RJ vs. Coritiba / PR
Fluminense / RJ vs. Botafogo / RJ
Fluminense / RJ vs. Santa Cruz / PE
Fluminense / RJ vs. Corinthians / SP
Fluminense / RJ vs. Figueirense / SC
Fluminense / RJ vs. América / MG
Fluminense / RJ vs. Internacional / RS
Fluminense / RJ vs. Vitória / BA
Fluminense / RJ vs. Cruzeiro / MG
Fluminense / RJ vs. Santos / SP
Fluminense / RJ vs. Athletico Paranaense / PR
Fluminense / RJ vs. Chapecoense / SC
Fluminense / RJ vs. São Paulo / SP
Fluminense / RJ vs. Grêmio / RS
Fluminense / RJ vs. Ponte Preta / SP
Fluminense / RJ vs. Sport / PE
Cruzeiro / MG vs. Palmeiras / SP
