Atlético / GO vs. Juventude / RS
Atlético / GO vs. Fortaleza / CE
Atlético / GO vs. Avaí / SC
Atlético / GO vs. Coritiba / PR
Atlético / GO vs. América / MG
Atlético / GO vs. Flamengo / RJ
Atlético / GO vs. Red Bull Bragantino / SP
Atlético / GO vs. Corinthians / SP
Atlético / GO vs. Santos / SP
Atlético / GO vs. Internacional / RS
Atlético / GO vs. Ceará / CE
Atlético / GO vs. Goiás / GO
Atlético / GO vs. Cuiabá / MT
Atlético / GO vs. Athletico Paranaense / PR
Avaí / SC vs. Atlético Mineiro / MG
Avaí / SC vs. Fluminense / RJ
Avaí / SC vs. São Paulo / SP
Avaí / SC vs. Palmeiras / SP
Avaí / SC vs. Botafogo / RJ
Avaí / SC vs. Juventude / RS
Avaí / SC vs. Fortaleza / CE
Avaí / SC vs. Atlético / GO
Avaí / SC vs. Coritiba / PR
Avaí / SC vs. América / MG
Avaí / SC vs. Flamengo / RJ
Avaí / SC vs. Red Bull Bragantino / SP
Avaí / SC vs. Corinthians / SP
Avaí / SC vs. Santos / SP
Avaí / SC vs. Internacional / RS
Avaí / SC vs. Ceará / CE
Avaí / SC vs. Goiás / GO
Avaí / SC vs. Cuiabá / MT
Avaí / SC vs. Athletico Paranaense / PR
Coritiba / PR vs. Atlético Mineiro / MG
Coritiba / PR vs. Fluminense / RJ
Coritiba / PR vs. São Paulo / SP
Coritiba / PR vs. Palmeiras / SP
Coritiba / PR vs. Botafogo / RJ
Coritiba / PR vs. Juventude / RS
Coritiba / PR vs. Fortaleza / CE
Coritiba / PR vs. Atlético / GO
Coritiba / PR vs. Avaí / SC
Coritiba / PR vs. América / MG
Coritiba / PR vs. Flamengo / RJ
Coritiba / PR vs. Red Bull Bragantino / SP
Coritiba / PR vs. Corinthians / SP
Coritiba / PR vs. Santos / SP
Coritiba / PR vs. Internacional / RS
Coritiba / PR vs. Ceará / CE
Coritiba / PR vs. Goiás / GO
Coritiba / PR vs. Cuiabá / MT
Coritiba / PR vs. Athletico Paranaense / PR
América / MG vs. Atlético Mineiro / MG
América / MG vs. Fluminense / RJ
América / MG vs. São Paulo / SP
América / MG vs. Palmeiras / SP
América / MG vs. Botafogo / RJ
América / MG vs. Juventude / RS
América / MG vs. Fortaleza / CE
América / MG vs. Atlético / GO
América / MG vs. Avaí / SC
América / MG vs. Coritiba / PR
América / MG vs. Flamengo / RJ
América / MG vs. Red Bull Bragantino / SP
América / MG vs. Corinthians / SP
América / MG vs. Santos / SP
América / MG vs. Internacional / RS
América / MG vs. Ceará / CE
América / MG vs. Goiás / GO
América / MG vs. Cuiabá / MT
América / MG vs. Athletico Paranaense / PR
Flamengo / RJ vs. Atlético Mineiro / MG
Flamengo / RJ vs. Fluminense / RJ
Flamengo / RJ vs. São Paulo / SP
Flamengo / RJ vs. Palmeiras / SP
Flamengo / RJ vs. Botafogo / RJ
Flamengo / RJ vs. Juventude / RS
Flamengo / RJ vs. Fortaleza / CE
Flamengo / RJ vs. Atlético / GO
Flamengo / RJ vs. Avaí / SC
Flamengo / RJ vs. Coritiba / PR
Flamengo / RJ vs. América / MG
Flamengo / RJ vs. Red Bull Bragantino / SP
Flamengo / RJ vs. Corinthians / SP
Flamengo / RJ vs. Santos / SP
Flamengo / RJ vs. Internacional / RS
Flamengo / RJ vs. Ceará / CE
Flamengo / RJ vs. Goiás / GO
Flamengo / RJ vs. Cuiabá / MT
Flamengo / RJ vs. Athletico Paranaense / PR
Red Bull Bragantino / SP vs. Atlético Mineiro / MG
Red Bull Bragantino / SP vs. Fluminense / RJ
Red Bull Bragantino / SP vs. São Paulo / SP
Red Bull Bragantino / SP vs. Palmeiras / SP
Red Bull Bragantino / SP vs. Botafogo / RJ
Red Bull Bragantino / SP vs. Juventude / RS
Red Bull Bragantino / SP vs. Fortaleza / CE
Red Bull Bragantino / SP vs. Atlético / GO
Red Bull Bragantino / SP vs. Avaí / SC
Red Bull Bragantino / SP vs. Coritiba / PR
Red Bull Bragantino / SP vs. América / MG
Red Bull Bragantino / SP vs. Flamengo / RJ
Red Bull Bragantino / SP vs. Corinthians / SP
Red Bull Bragantino / SP vs. Santos / SP
Red Bull Bragantino / SP vs. Internacional / RS
Red Bull Bragantino / SP vs. Ceará / CE
Red Bull Bragantino / SP vs. Goiás / GO
Red Bull Bragantino / SP vs. Cuiabá / MT
Red Bull Bragantino / SP vs. Athletico Paranaense / PR
Corinthians / SP vs. Atlético Mineiro / MG
Corinthians / SP vs. Fluminense / RJ
Corinthians / SP vs. São Paulo / SP
Corinthians / SP vs. Palmeiras / SP
Corinthians / SP vs. Botafogo / RJ
Corinthians / SP vs. Juventude / RS
Corinthians / SP vs. Fortaleza / CE
Corinthians / SP vs. Atlético / GO
Corinthians / SP vs. Avaí / SC
Corinthians / SP vs. Coritiba / PR
Corinthians / SP vs. América / MG
Corinthians / SP vs. Flamengo / RJ
Corinthians / SP vs. Red Bull Bragantino / SP
Corinthians / SP vs. Santos / SP
Corinthians / SP vs. Internacional / RS
Corinthians / SP vs. Ceará / CE
Corinthians / SP vs. Goiás / GO
Corinthians / SP vs. Cuiabá / MT
Corinthians / SP vs. Athletico Paranaense / PR
Santos / SP vs. Atlético Mineiro / MG
Santos / SP vs. Fluminense / RJ
Santos / SP vs. São Paulo / SP
Santos / SP vs. Palmeiras / SP
Santos / SP vs. Botafogo / RJ
Santos / SP vs. Juventude / RS
Santos / SP vs. Fortaleza / CE
Santos / SP vs. Atlético / GO
Santos / SP vs. Avaí / SC
Santos / SP vs. Coritiba / PR
Santos / SP vs. América / MG
Santos / SP vs. Flamengo / RJ
Santos / SP vs. Red Bull Bragantino / SP
Santos / SP vs. Corinthians / SP
Santos / SP vs. Internacional / RS
Santos / SP vs. Ceará / CE
Santos / SP vs. Goiás / GO
Santos / SP vs. Cuiabá / MT
Santos / SP vs. Athletico Paranaense / PR
Internacional / RS vs. Atlético Mineiro / MG
Internacional / RS vs. Fluminense / RJ
Internacional / RS vs. São Paulo / SP
Internacional / RS vs. Palmeiras / SP
Internacional / RS vs. Botafogo / RJ
Internacional / RS vs. Juventude / RS
Internacional / RS vs. Fortaleza / CE
Internacional / RS vs. Atlético / GO
Internacional / RS vs. Avaí / SC
Internacional / RS vs. Coritiba / PR
Internacional / RS vs. América / MG
Internacional / RS vs. Flamengo / RJ
Internacional / RS vs. Red Bull Bragantino / SP
Internacional / RS vs. Corinthians / SP
Internacional / RS vs. Santos / SP
Internacional / RS vs. Ceará / CE
Internacional / RS vs. Goiás / GO
Internacional / RS vs. Cuiabá / MT
Internacional / RS vs. Athletico Paranaense / PR
Ceará / CE vs. Atlético Mineiro / MG
Ceará / CE vs. Fluminense / RJ
Ceará / CE vs. São Paulo / SP
Ceará / CE vs. Palmeiras / SP
Ceará / CE vs. Botafogo / RJ
Ceará / CE vs. Juventude / RS
Ceará / CE vs. Fortaleza / CE
Ceará / CE vs. Atlético / GO
Ceará / CE vs. Avaí / SC
Ceará / CE vs. Coritiba / PR
Ceará / CE vs. América / MG
Ceará / CE vs. Flamengo / RJ
Ceará / CE vs. Red Bull Bragantino / SP
Ceará / CE vs. Corinthians / SP
Ceará / CE vs. Santos / SP
Ceará / CE vs. Internacional / RS
Ceará / CE vs. Goiás / GO
Ceará / CE vs. Cuiabá / MT
Ceará / CE vs. Athletico Paranaense / PR
Goiás / GO vs. Atlético Mineiro / MG
Goiás / GO vs. Fluminense / RJ
Goiás / GO vs. São Paulo / SP
Goiás / GO vs. Palmeiras / SP
Goiás / GO vs. Botafogo / RJ
Goiás / GO vs. Juventude / RS
Goiás / GO vs. Fortaleza / CE
Goiás / GO vs. Atlético / GO
Goiás / GO vs. Avaí / SC
Goiás / GO vs. Coritiba / PR
Goiás / GO vs. América / MG
Goiás / GO vs. Flamengo / RJ
Goiás / GO vs. Red Bull Bragantino / SP
Goiás / GO vs. Corinthians / SP
Goiás / GO vs. Santos / SP
Goiás / GO vs. Internacional / RS
Goiás / GO vs. Ceará / CE
Goiás / GO vs. Cuiabá / MT
Goiás / GO vs. Athletico Paranaense / PR
Cuiabá / MT vs. Atlético Mineiro / MG
Cuiabá / MT vs. Fluminense / RJ
Cuiabá / MT vs. São Paulo / SP
Cuiabá / MT vs. Palmeiras / SP
Cuiabá / MT vs. Botafogo / RJ
Cuiabá / MT vs. Juventude / RS
Cuiabá / MT vs. Fortaleza / CE
Cuiabá / MT vs. Atlético / GO
Cuiabá / MT vs. Avaí / SC
Cuiabá / MT vs. Coritiba / PR
Cuiabá / MT vs. América / MG
Cuiabá / MT vs. Flamengo / RJ
Cuiabá / MT vs. Red Bull Bragantino / SP
Cuiabá / MT vs. Corinthians / SP
Cuiabá / MT vs. Santos / SP
Cuiabá / MT vs. Internacional / RS
Cuiabá / MT vs. Ceará / CE
Cuiabá / MT vs. Goiás / GO
Cuiabá / MT vs. Athletico Paranaense / PR
Athletico Paranaense / PR vs. Atlético Mineiro / MG
Athletico Paranaense / PR vs. Fluminense / RJ
Athletico Paranaense / PR vs. São Paulo / SP
Athletico Paranaense / PR vs. Palmeiras / SP
Athletico Paranaense / PR vs. Botafogo / RJ
Athletico Paranaense / PR vs. Juventude / RS
Athletico Paranaense / PR vs. Fortaleza / CE
Athletico Paranaense / PR vs. Atlético / GO
Athletico Paranaense / PR vs. Avaí / SC
Athletico Paranaense / PR vs. Coritiba / PR
Athletico Paranaense / PR vs. América / MG
Athletico Paranaense / PR vs. Flamengo / RJ
Athletico Paranaense / PR vs. Red Bull Bragantino / SP
Athletico Paranaense / PR vs. Corinthians / SP
Athletico Paranaense / PR vs. Santos / SP
Athletico Paranaense / PR vs. Internacional / RS
Athletico Paranaense / PR vs. Ceará / CE
Athletico Paranaense / PR vs. Goiás / GO
Athletico Paranaense / PR vs. Cuiabá / MT
