ABC / RN vs. Oeste / SP
ABC / RN vs. Boa / MG
ABC / RN vs. Figueirense / SC
ABC / RN vs. Joinville / SC
ABC / RN vs. Icasa / CE
ABC / RN vs. Palmeiras / SP
ABC / RN vs. São Caetano / SP
ABC / RN vs. Guaratinguetá / SP
ABC / RN vs. Paysandu / PA
ABC / RN vs. ASA / AL
ABC / RN vs. América / MG
ABC / RN vs. Avaí / SC
ABC / RN vs. Chapecoense / SC
ABC / RN vs. Ceará / CE
ABC / RN vs. América / RN
ABC / RN vs. Paraná / PR
ABC / RN vs. Atlético / GO
ABC / RN vs. Red Bull Bragantino / SP
ABC / RN vs. Sport / PE
Palmeiras / SP vs. Oeste / SP
Palmeiras / SP vs. Boa / MG
Palmeiras / SP vs. Figueirense / SC
Palmeiras / SP vs. Joinville / SC
Palmeiras / SP vs. Icasa / CE
Palmeiras / SP vs. ABC / RN
Palmeiras / SP vs. São Caetano / SP
Palmeiras / SP vs. Guaratinguetá / SP
Palmeiras / SP vs. Paysandu / PA
Palmeiras / SP vs. ASA / AL
Palmeiras / SP vs. América / MG
Palmeiras / SP vs. Avaí / SC
Palmeiras / SP vs. Chapecoense / SC
Palmeiras / SP vs. Ceará / CE
Palmeiras / SP vs. América / RN
Palmeiras / SP vs. Paraná / PR
Palmeiras / SP vs. Atlético / GO
Palmeiras / SP vs. Red Bull Bragantino / SP
Palmeiras / SP vs. Sport / PE
São Caetano / SP vs. Oeste / SP
São Caetano / SP vs. Boa / MG
São Caetano / SP vs. Figueirense / SC
São Caetano / SP vs. Joinville / SC
São Caetano / SP vs. Icasa / CE
São Caetano / SP vs. ABC / RN
São Caetano / SP vs. Palmeiras / SP
São Caetano / SP vs. Guaratinguetá / SP
São Caetano / SP vs. Paysandu / PA
São Caetano / SP vs. ASA / AL
São Caetano / SP vs. América / MG
São Caetano / SP vs. Avaí / SC
São Caetano / SP vs. Chapecoense / SC
São Caetano / SP vs. Ceará / CE
São Caetano / SP vs. América / RN
São Caetano / SP vs. Paraná / PR
São Caetano / SP vs. Atlético / GO
São Caetano / SP vs. Red Bull Bragantino / SP
São Caetano / SP vs. Sport / PE
Guaratinguetá / SP vs. Oeste / SP
Guaratinguetá / SP vs. Boa / MG
Guaratinguetá / SP vs. Figueirense / SC
Guaratinguetá / SP vs. Joinville / SC
Guaratinguetá / SP vs. Icasa / CE
Guaratinguetá / SP vs. ABC / RN
Guaratinguetá / SP vs. Palmeiras / SP
Guaratinguetá / SP vs. São Caetano / SP
Guaratinguetá / SP vs. Paysandu / PA
Guaratinguetá / SP vs. ASA / AL
Guaratinguetá / SP vs. América / MG
Guaratinguetá / SP vs. Avaí / SC
Guaratinguetá / SP vs. Chapecoense / SC
Guaratinguetá / SP vs. Ceará / CE
Guaratinguetá / SP vs. América / RN
Guaratinguetá / SP vs. Paraná / PR
Guaratinguetá / SP vs. Atlético / GO
Guaratinguetá / SP vs. Red Bull Bragantino / SP
Guaratinguetá / SP vs. Sport / PE
Paysandu / PA vs. Oeste / SP
Paysandu / PA vs. Boa / MG
Paysandu / PA vs. Figueirense / SC
Paysandu / PA vs. Joinville / SC
Paysandu / PA vs. Icasa / CE
Paysandu / PA vs. ABC / RN
Paysandu / PA vs. Palmeiras / SP
Paysandu / PA vs. São Caetano / SP
Paysandu / PA vs. Guaratinguetá / SP
Paysandu / PA vs. ASA / AL
Paysandu / PA vs. América / MG
Paysandu / PA vs. Avaí / SC
Paysandu / PA vs. Chapecoense / SC
Paysandu / PA vs. Ceará / CE
Paysandu / PA vs. América / RN
Paysandu / PA vs. Paraná / PR
Paysandu / PA vs. Atlético / GO
Paysandu / PA vs. Red Bull Bragantino / SP
Paysandu / PA vs. Sport / PE
ASA / AL vs. Oeste / SP
ASA / AL vs. Boa / MG
ASA / AL vs. Figueirense / SC
ASA / AL vs. Joinville / SC
ASA / AL vs. Icasa / CE
ASA / AL vs. ABC / RN
ASA / AL vs. Palmeiras / SP
ASA / AL vs. São Caetano / SP
ASA / AL vs. Guaratinguetá / SP
ASA / AL vs. Paysandu / PA
ASA / AL vs. América / MG
ASA / AL vs. Avaí / SC
ASA / AL vs. Chapecoense / SC
ASA / AL vs. Ceará / CE
ASA / AL vs. América / RN
ASA / AL vs. Paraná / PR
ASA / AL vs. Atlético / GO
ASA / AL vs. Red Bull Bragantino / SP
ASA / AL vs. Sport / PE
América / MG vs. Oeste / SP
América / MG vs. Boa / MG
América / MG vs. Figueirense / SC
América / MG vs. Joinville / SC
América / MG vs. Icasa / CE
América / MG vs. ABC / RN
América / MG vs. Palmeiras / SP
América / MG vs. São Caetano / SP
América / MG vs. Guaratinguetá / SP
América / MG vs. Paysandu / PA
América / MG vs. ASA / AL
América / MG vs. Avaí / SC
América / MG vs. Chapecoense / SC
América / MG vs. Ceará / CE
América / MG vs. América / RN
América / MG vs. Paraná / PR
América / MG vs. Atlético / GO
América / MG vs. Red Bull Bragantino / SP
América / MG vs. Sport / PE
Avaí / SC vs. Oeste / SP
Avaí / SC vs. Boa / MG
Avaí / SC vs. Figueirense / SC
Avaí / SC vs. Joinville / SC
Avaí / SC vs. Icasa / CE
Avaí / SC vs. ABC / RN
Avaí / SC vs. Palmeiras / SP
Avaí / SC vs. São Caetano / SP
Avaí / SC vs. Guaratinguetá / SP
Avaí / SC vs. Paysandu / PA
Avaí / SC vs. ASA / AL
Avaí / SC vs. América / MG
Avaí / SC vs. Chapecoense / SC
Avaí / SC vs. Ceará / CE
Avaí / SC vs. América / RN
Avaí / SC vs. Paraná / PR
Avaí / SC vs. Atlético / GO
Avaí / SC vs. Red Bull Bragantino / SP
Avaí / SC vs. Sport / PE
Chapecoense / SC vs. Oeste / SP
Chapecoense / SC vs. Boa / MG
Chapecoense / SC vs. Figueirense / SC
Chapecoense / SC vs. Joinville / SC
Chapecoense / SC vs. Icasa / CE
Chapecoense / SC vs. ABC / RN
Chapecoense / SC vs. Palmeiras / SP
Chapecoense / SC vs. São Caetano / SP
Chapecoense / SC vs. Guaratinguetá / SP
Chapecoense / SC vs. Paysandu / PA
Chapecoense / SC vs. ASA / AL
Chapecoense / SC vs. América / MG
Chapecoense / SC vs. Avaí / SC
Chapecoense / SC vs. Ceará / CE
Chapecoense / SC vs. América / RN
Chapecoense / SC vs. Paraná / PR
Chapecoense / SC vs. Atlético / GO
Chapecoense / SC vs. Red Bull Bragantino / SP
Chapecoense / SC vs. Sport / PE
Ceará / CE vs. Oeste / SP
Ceará / CE vs. Boa / MG
Ceará / CE vs. Figueirense / SC
Ceará / CE vs. Joinville / SC
Ceará / CE vs. Icasa / CE
Ceará / CE vs. ABC / RN
Ceará / CE vs. Palmeiras / SP
Ceará / CE vs. São Caetano / SP
Ceará / CE vs. Guaratinguetá / SP
Ceará / CE vs. Paysandu / PA
Ceará / CE vs. ASA / AL
Ceará / CE vs. América / MG
Ceará / CE vs. Avaí / SC
Ceará / CE vs. Chapecoense / SC
Ceará / CE vs. América / RN
Ceará / CE vs. Paraná / PR
Ceará / CE vs. Atlético / GO
Ceará / CE vs. Red Bull Bragantino / SP
Ceará / CE vs. Sport / PE
América / RN vs. Oeste / SP
América / RN vs. Boa / MG
América / RN vs. Figueirense / SC
América / RN vs. Joinville / SC
América / RN vs. Icasa / CE
América / RN vs. ABC / RN
América / RN vs. Palmeiras / SP
América / RN vs. São Caetano / SP
América / RN vs. Guaratinguetá / SP
América / RN vs. Paysandu / PA
América / RN vs. ASA / AL
América / RN vs. América / MG
América / RN vs. Avaí / SC
América / RN vs. Chapecoense / SC
América / RN vs. Ceará / CE
América / RN vs. Paraná / PR
América / RN vs. Atlético / GO
América / RN vs. Red Bull Bragantino / SP
América / RN vs. Sport / PE
Paraná / PR vs. Oeste / SP
Paraná / PR vs. Boa / MG
Paraná / PR vs. Figueirense / SC
Paraná / PR vs. Joinville / SC
Paraná / PR vs. Icasa / CE
Paraná / PR vs. ABC / RN
Paraná / PR vs. Palmeiras / SP
Paraná / PR vs. São Caetano / SP
Paraná / PR vs. Guaratinguetá / SP
Paraná / PR vs. Paysandu / PA
Paraná / PR vs. ASA / AL
Paraná / PR vs. América / MG
Paraná / PR vs. Avaí / SC
Paraná / PR vs. Chapecoense / SC
Paraná / PR vs. Ceará / CE
Paraná / PR vs. América / RN
Paraná / PR vs. Atlético / GO
Paraná / PR vs. Red Bull Bragantino / SP
Paraná / PR vs. Sport / PE
Atlético / GO vs. Oeste / SP
Atlético / GO vs. Boa / MG
Atlético / GO vs. Figueirense / SC
Atlético / GO vs. Joinville / SC
Atlético / GO vs. Icasa / CE
Atlético / GO vs. ABC / RN
Atlético / GO vs. Palmeiras / SP
Atlético / GO vs. São Caetano / SP
Atlético / GO vs. Guaratinguetá / SP
Atlético / GO vs. Paysandu / PA
Atlético / GO vs. ASA / AL
Atlético / GO vs. América / MG
Atlético / GO vs. Avaí / SC
Atlético / GO vs. Chapecoense / SC
Atlético / GO vs. Ceará / CE
Atlético / GO vs. América / RN
Atlético / GO vs. Paraná / PR
Atlético / GO vs. Red Bull Bragantino / SP
Atlético / GO vs. Sport / PE
Red Bull Bragantino / SP vs. Oeste / SP
Red Bull Bragantino / SP vs. Boa / MG
Red Bull Bragantino / SP vs. Figueirense / SC
Red Bull Bragantino / SP vs. Joinville / SC
Red Bull Bragantino / SP vs. Icasa / CE
Red Bull Bragantino / SP vs. ABC / RN
Red Bull Bragantino / SP vs. Palmeiras / SP
Red Bull Bragantino / SP vs. São Caetano / SP
Red Bull Bragantino / SP vs. Guaratinguetá / SP
Red Bull Bragantino / SP vs. Paysandu / PA
Red Bull Bragantino / SP vs. ASA / AL
Red Bull Bragantino / SP vs. América / MG
Red Bull Bragantino / SP vs. Avaí / SC
Red Bull Bragantino / SP vs. Chapecoense / SC
Red Bull Bragantino / SP vs. Ceará / CE
Red Bull Bragantino / SP vs. América / RN
Red Bull Bragantino / SP vs. Paraná / PR
Red Bull Bragantino / SP vs. Atlético / GO
Red Bull Bragantino / SP vs. Sport / PE
Sport / PE vs. Oeste / SP
Sport / PE vs. Boa / MG
Sport / PE vs. Figueirense / SC
Sport / PE vs. Joinville / SC
Sport / PE vs. Icasa / CE
Sport / PE vs. ABC / RN
Sport / PE vs. Palmeiras / SP
Sport / PE vs. São Caetano / SP
Sport / PE vs. Guaratinguetá / SP
Sport / PE vs. Paysandu / PA
Sport / PE vs. ASA / AL
Sport / PE vs. América / MG
Sport / PE vs. Avaí / SC
Sport / PE vs. Chapecoense / SC
Sport / PE vs. Ceará / CE
Sport / PE vs. América / RN
Sport / PE vs. Paraná / PR
Sport / PE vs. Atlético / GO
Sport / PE vs. Red Bull Bragantino / SP
