Grêmio / RS vs. Atlético / MG
Grêmio / RS vs. Ceará / CE
Grêmio / RS vs. Palmeiras / SP
Grêmio / RS vs. São Paulo / SP
Grêmio / RS vs. Flamengo / RJ
Grêmio / RS vs. Fluminense / RJ
Grêmio / RS vs. Chapecoense / SC
Grêmio / RS vs. Bahia / BA
Grêmio / RS vs. Athletico Paranaense / PR
Grêmio / RS vs. Internacional / RS
Grêmio / RS vs. Cruzeiro / MG
Grêmio / RS vs. Fortaleza / CE
Grêmio / RS vs. Corinthians / SP
Grêmio / RS vs. Santos / SP
Grêmio / RS vs. Vasco da Gama / RJ
Grêmio / RS vs. Botafogo / RJ
Grêmio / RS vs. Avaí / SC
Grêmio / RS vs. Goiás / GO
Grêmio / RS vs. CSA / AL
Atlético / MG vs. Grêmio / RS
Atlético / MG vs. Ceará / CE
Atlético / MG vs. Palmeiras / SP
Atlético / MG vs. São Paulo / SP
Atlético / MG vs. Flamengo / RJ
Atlético / MG vs. Fluminense / RJ
Atlético / MG vs. Chapecoense / SC
Atlético / MG vs. Bahia / BA
Atlético / MG vs. Athletico Paranaense / PR
Atlético / MG vs. Internacional / RS
Atlético / MG vs. Cruzeiro / MG
Atlético / MG vs. Fortaleza / CE
Atlético / MG vs. Corinthians / SP
Atlético / MG vs. Santos / SP
Atlético / MG vs. Vasco da Gama / RJ
Atlético / MG vs. Botafogo / RJ
Atlético / MG vs. Avaí / SC
Atlético / MG vs. Goiás / GO
Atlético / MG vs. CSA / AL
Ceará / CE vs. Grêmio / RS
Ceará / CE vs. Atlético / MG
Ceará / CE vs. Palmeiras / SP
Ceará / CE vs. São Paulo / SP
Ceará / CE vs. Flamengo / RJ
Ceará / CE vs. Fluminense / RJ
Ceará / CE vs. Chapecoense / SC
Ceará / CE vs. Bahia / BA
Ceará / CE vs. Athletico Paranaense / PR
Ceará / CE vs. Internacional / RS
Ceará / CE vs. Cruzeiro / MG
Ceará / CE vs. Fortaleza / CE
Ceará / CE vs. Corinthians / SP
Ceará / CE vs. Santos / SP
Ceará / CE vs. Vasco da Gama / RJ
Ceará / CE vs. Botafogo / RJ
Ceará / CE vs. Avaí / SC
Ceará / CE vs. Goiás / GO
Ceará / CE vs. CSA / AL
Palmeiras / SP vs. Grêmio / RS
Palmeiras / SP vs. Atlético / MG
Palmeiras / SP vs. Ceará / CE
Palmeiras / SP vs. São Paulo / SP
Palmeiras / SP vs. Flamengo / RJ
Palmeiras / SP vs. Fluminense / RJ
Palmeiras / SP vs. Chapecoense / SC
Palmeiras / SP vs. Bahia / BA
Palmeiras / SP vs. Athletico Paranaense / PR
Palmeiras / SP vs. Internacional / RS
Palmeiras / SP vs. Cruzeiro / MG
Palmeiras / SP vs. Fortaleza / CE
Palmeiras / SP vs. Corinthians / SP
Palmeiras / SP vs. Santos / SP
Palmeiras / SP vs. Vasco da Gama / RJ
Palmeiras / SP vs. Botafogo / RJ
Palmeiras / SP vs. Avaí / SC
Palmeiras / SP vs. Goiás / GO
Palmeiras / SP vs. CSA / AL
São Paulo / SP vs. Grêmio / RS
São Paulo / SP vs. Atlético / MG
São Paulo / SP vs. Ceará / CE
São Paulo / SP vs. Palmeiras / SP
São Paulo / SP vs. Flamengo / RJ
São Paulo / SP vs. Fluminense / RJ
São Paulo / SP vs. Chapecoense / SC
São Paulo / SP vs. Bahia / BA
São Paulo / SP vs. Athletico Paranaense / PR
São Paulo / SP vs. Internacional / RS
São Paulo / SP vs. Cruzeiro / MG
São Paulo / SP vs. Fortaleza / CE
São Paulo / SP vs. Corinthians / SP
São Paulo / SP vs. Santos / SP
São Paulo / SP vs. Vasco da Gama / RJ
São Paulo / SP vs. Botafogo / RJ
São Paulo / SP vs. Avaí / SC
São Paulo / SP vs. Goiás / GO
São Paulo / SP vs. CSA / AL
Flamengo / RJ vs. Grêmio / RS
Flamengo / RJ vs. Atlético / MG
Flamengo / RJ vs. Ceará / CE
Flamengo / RJ vs. Palmeiras / SP
Flamengo / RJ vs. São Paulo / SP
Flamengo / RJ vs. Fluminense / RJ
Flamengo / RJ vs. Chapecoense / SC
Flamengo / RJ vs. Bahia / BA
Flamengo / RJ vs. Athletico Paranaense / PR
Flamengo / RJ vs. Internacional / RS
Flamengo / RJ vs. Cruzeiro / MG
Flamengo / RJ vs. Fortaleza / CE
Flamengo / RJ vs. Corinthians / SP
Flamengo / RJ vs. Santos / SP
Flamengo / RJ vs. Vasco da Gama / RJ
Flamengo / RJ vs. Botafogo / RJ
Flamengo / RJ vs. Avaí / SC
Flamengo / RJ vs. Goiás / GO
Flamengo / RJ vs. CSA / AL
Fluminense / RJ vs. Grêmio / RS
Fluminense / RJ vs. Atlético / MG
Fluminense / RJ vs. Ceará / CE
Fluminense / RJ vs. Palmeiras / SP
Fluminense / RJ vs. São Paulo / SP
Fluminense / RJ vs. Flamengo / RJ
Fluminense / RJ vs. Chapecoense / SC
Fluminense / RJ vs. Bahia / BA
Fluminense / RJ vs. Athletico Paranaense / PR
Fluminense / RJ vs. Internacional / RS
Fluminense / RJ vs. Cruzeiro / MG
Fluminense / RJ vs. Fortaleza / CE
Fluminense / RJ vs. Corinthians / SP
Fluminense / RJ vs. Santos / SP
Fluminense / RJ vs. Vasco da Gama / RJ
Fluminense / RJ vs. Botafogo / RJ
Fluminense / RJ vs. Avaí / SC
Fluminense / RJ vs. Goiás / GO
Fluminense / RJ vs. CSA / AL
Chapecoense / SC vs. Grêmio / RS
Chapecoense / SC vs. Atlético / MG
Chapecoense / SC vs. Ceará / CE
Chapecoense / SC vs. Palmeiras / SP
Chapecoense / SC vs. São Paulo / SP
Chapecoense / SC vs. Flamengo / RJ
Chapecoense / SC vs. Fluminense / RJ
Chapecoense / SC vs. Bahia / BA
Chapecoense / SC vs. Athletico Paranaense / PR
Chapecoense / SC vs. Internacional / RS
Chapecoense / SC vs. Cruzeiro / MG
Chapecoense / SC vs. Fortaleza / CE
Chapecoense / SC vs. Corinthians / SP
Chapecoense / SC vs. Santos / SP
Chapecoense / SC vs. Vasco da Gama / RJ
Chapecoense / SC vs. Botafogo / RJ
Chapecoense / SC vs. Avaí / SC
Chapecoense / SC vs. Goiás / GO
Chapecoense / SC vs. CSA / AL
Bahia / BA vs. Grêmio / RS
Bahia / BA vs. Atlético / MG
Bahia / BA vs. Ceará / CE
Bahia / BA vs. Palmeiras / SP
Bahia / BA vs. São Paulo / SP
Bahia / BA vs. Flamengo / RJ
Bahia / BA vs. Fluminense / RJ
Bahia / BA vs. Chapecoense / SC
Bahia / BA vs. Athletico Paranaense / PR
Bahia / BA vs. Internacional / RS
Bahia / BA vs. Cruzeiro / MG
Bahia / BA vs. Fortaleza / CE
Bahia / BA vs. Corinthians / SP
Bahia / BA vs. Santos / SP
Bahia / BA vs. Vasco da Gama / RJ
Bahia / BA vs. Botafogo / RJ
Bahia / BA vs. Avaí / SC
Bahia / BA vs. Goiás / GO
Bahia / BA vs. CSA / AL
Athletico Paranaense / PR vs. Grêmio / RS
Athletico Paranaense / PR vs. Atlético / MG
Athletico Paranaense / PR vs. Ceará / CE
Athletico Paranaense / PR vs. Palmeiras / SP
Athletico Paranaense / PR vs. São Paulo / SP
Athletico Paranaense / PR vs. Flamengo / RJ
Athletico Paranaense / PR vs. Fluminense / RJ
Athletico Paranaense / PR vs. Chapecoense / SC
Athletico Paranaense / PR vs. Bahia / BA
Athletico Paranaense / PR vs. Internacional / RS
Athletico Paranaense / PR vs. Cruzeiro / MG
Athletico Paranaense / PR vs. Fortaleza / CE
Athletico Paranaense / PR vs. Corinthians / SP
Athletico Paranaense / PR vs. Santos / SP
Athletico Paranaense / PR vs. Vasco da Gama / RJ
Athletico Paranaense / PR vs. Botafogo / RJ
Athletico Paranaense / PR vs. Avaí / SC
Athletico Paranaense / PR vs. Goiás / GO
Athletico Paranaense / PR vs. CSA / AL
Internacional / RS vs. Grêmio / RS
Internacional / RS vs. Atlético / MG
Internacional / RS vs. Ceará / CE
Internacional / RS vs. Palmeiras / SP
Internacional / RS vs. São Paulo / SP
Internacional / RS vs. Flamengo / RJ
Internacional / RS vs. Fluminense / RJ
Internacional / RS vs. Chapecoense / SC
Internacional / RS vs. Bahia / BA
Internacional / RS vs. Athletico Paranaense / PR
Internacional / RS vs. Cruzeiro / MG
Internacional / RS vs. Fortaleza / CE
Internacional / RS vs. Corinthians / SP
Internacional / RS vs. Santos / SP
Internacional / RS vs. Vasco da Gama / RJ
Internacional / RS vs. Botafogo / RJ
Internacional / RS vs. Avaí / SC
Internacional / RS vs. Goiás / GO
Internacional / RS vs. CSA / AL
Cruzeiro / MG vs. Grêmio / RS
Cruzeiro / MG vs. Atlético / MG
Cruzeiro / MG vs. Ceará / CE
Cruzeiro / MG vs. Palmeiras / SP
Cruzeiro / MG vs. São Paulo / SP
Cruzeiro / MG vs. Flamengo / RJ
Cruzeiro / MG vs. Fluminense / RJ
Cruzeiro / MG vs. Chapecoense / SC
Cruzeiro / MG vs. Bahia / BA
