Grêmio / RS vs. Chapecoense / SC
Bahia / BA vs. Fluminense / RJ
Bahia / BA vs. Flamengo / RJ
Bahia / BA vs. Palmeiras / SP
Bahia / BA vs. Corinthians / SP
Bahia / BA vs. Cruzeiro / MG
Bahia / BA vs. Coritiba / PR
Bahia / BA vs. Grêmio / RS
Bahia / BA vs. Ponte Preta / SP
Bahia / BA vs. Avaí / SC
Bahia / BA vs. Botafogo / RJ
Bahia / BA vs. Vasco da Gama / RJ
Bahia / BA vs. Santos / SP
Bahia / BA vs. São Paulo / SP
Bahia / BA vs. Atlético / MG
Bahia / BA vs. Athletico Paranaense / PR
Bahia / BA vs. Sport / PE
Bahia / BA vs. Vitória / BA
Bahia / BA vs. Atlético / GO
Bahia / BA vs. Chapecoense / SC
Ponte Preta / SP vs. Fluminense / RJ
Ponte Preta / SP vs. Flamengo / RJ
Ponte Preta / SP vs. Palmeiras / SP
Ponte Preta / SP vs. Corinthians / SP
Ponte Preta / SP vs. Cruzeiro / MG
Ponte Preta / SP vs. Coritiba / PR
Ponte Preta / SP vs. Grêmio / RS
Ponte Preta / SP vs. Bahia / BA
Ponte Preta / SP vs. Avaí / SC
Ponte Preta / SP vs. Botafogo / RJ
Ponte Preta / SP vs. Vasco da Gama / RJ
Ponte Preta / SP vs. Santos / SP
Ponte Preta / SP vs. São Paulo / SP
Ponte Preta / SP vs. Atlético / MG
Ponte Preta / SP vs. Athletico Paranaense / PR
Ponte Preta / SP vs. Sport / PE
Ponte Preta / SP vs. Vitória / BA
Ponte Preta / SP vs. Atlético / GO
Ponte Preta / SP vs. Chapecoense / SC
Avaí / SC vs. Fluminense / RJ
Avaí / SC vs. Flamengo / RJ
Avaí / SC vs. Palmeiras / SP
Avaí / SC vs. Corinthians / SP
Avaí / SC vs. Cruzeiro / MG
Avaí / SC vs. Coritiba / PR
Avaí / SC vs. Grêmio / RS
Avaí / SC vs. Bahia / BA
Avaí / SC vs. Ponte Preta / SP
Avaí / SC vs. Botafogo / RJ
Avaí / SC vs. Vasco da Gama / RJ
Avaí / SC vs. Santos / SP
Avaí / SC vs. São Paulo / SP
Avaí / SC vs. Atlético / MG
Avaí / SC vs. Athletico Paranaense / PR
Avaí / SC vs. Sport / PE
Avaí / SC vs. Vitória / BA
Avaí / SC vs. Atlético / GO
Avaí / SC vs. Chapecoense / SC
Botafogo / RJ vs. Fluminense / RJ
Botafogo / RJ vs. Flamengo / RJ
Botafogo / RJ vs. Palmeiras / SP
Botafogo / RJ vs. Corinthians / SP
Botafogo / RJ vs. Cruzeiro / MG
Botafogo / RJ vs. Coritiba / PR
Botafogo / RJ vs. Grêmio / RS
Botafogo / RJ vs. Bahia / BA
Botafogo / RJ vs. Ponte Preta / SP
Botafogo / RJ vs. Avaí / SC
Botafogo / RJ vs. Vasco da Gama / RJ
Botafogo / RJ vs. Santos / SP
Botafogo / RJ vs. São Paulo / SP
Botafogo / RJ vs. Atlético / MG
Botafogo / RJ vs. Athletico Paranaense / PR
Botafogo / RJ vs. Sport / PE
Botafogo / RJ vs. Vitória / BA
Botafogo / RJ vs. Atlético / GO
Botafogo / RJ vs. Chapecoense / SC
Vasco da Gama / RJ vs. Fluminense / RJ
Vasco da Gama / RJ vs. Flamengo / RJ
Vasco da Gama / RJ vs. Palmeiras / SP
Vasco da Gama / RJ vs. Corinthians / SP
Vasco da Gama / RJ vs. Cruzeiro / MG
Vasco da Gama / RJ vs. Coritiba / PR
Vasco da Gama / RJ vs. Grêmio / RS
Vasco da Gama / RJ vs. Bahia / BA
Vasco da Gama / RJ vs. Ponte Preta / SP
Vasco da Gama / RJ vs. Avaí / SC
Vasco da Gama / RJ vs. Botafogo / RJ
